EUR/USD,20090501 00:40:12.649,1.32595,1.32607
EUR/USD,20090501 00:40:12.768,1.32601,1.32605
EUR/USD,20090501 00:40:12.769,1.326,1.32607
EUR/USD,20090501 00:40:12.845,1.32598,1.32599
EUR/USD,20090501 00:40:13.287,1.32595,1.32599
EUR/USD,20090501 00:40:13.289,1.32595,1.32607
EUR/USD,20090501 00:40:13.400,1.32597,1.32607
EUR/USD,20090501 00:40:13.513,1.326,1.32607
EUR/USD,20090501 00:40:13.514,1.32602,1.32605
EUR/USD,20090501 00:40:13.515,1.32602,1.32611
EUR/USD,20090501 00:40:15.019,1.32604,1.32611
EUR/USD,20090501 00:40:15.020,1.32603,1.32612
EUR/USD,20090501 00:40:15.510,1.32598,1.32613
EUR/USD,20090501 00:40:15.511,1.32598,1.32604
EUR/USD,20090501 00:40:15.513,1.32598,1.32615
EUR/USD,20090501 00:40:15.526,1.32596,1.32599
EUR/USD,20090501 00:40:15.587,1.32594,1.32599
EUR/USD,20090501 00:40:15.759,1.326,1.32601
EUR/USD,20090501 00:40:15.760,1.32599,1.32601
EUR/USD,20090501 00:40:15.784,1.32599,1.32605
EUR/USD,20090501 00:40:15.898,1.32608,1.32611
EUR/USD,20090501 00:40:16.041,1.32599,1.32611
EUR/USD,20090501 00:40:16.509,1.32602,1.32609
EUR/USD,20090501 00:40:16.510,1.32601,1.32611
EUR/USD,20090501 00:40:19.387,1.32602,1.32611
EUR/USD,20090501 00:40:19.509,1.32604,1.32611
EUR/USD,20090501 00:40:19.510,1.32604,1.32613
EUR/USD,20090501 00:40:26.013,1.32602,1.32613
EUR/USD,20090501 00:40:26.014,1.32601,1.32614
EUR/USD,20090501 00:40:26.030,1.32601,1.32609
EUR/USD,20090501 00:40:27.265,1.326,1.32609
EUR/USD,20090501 00:40:27.286,1.32598,1.32609
EUR/USD,20090501 00:40:27.328,1.32598,1.32607
EUR/USD,20090501 00:40:27.341,1.32598,1.32608
EUR/USD,20090501 00:40:27.772,1.32594,1.32607
EUR/USD,20090501 00:40:27.775,1.32594,1.32603
EUR/USD,20090501 00:40:32.263,1.32592,1.32605
EUR/USD,20090501 00:40:32.276,1.32591,1.32601
EUR/USD,20090501 00:40:32.278,1.32591,1.32599
EUR/USD,20090501 00:40:32.516,1.3259,1.32599
EUR/USD,20090501 00:40:32.765,1.3259,1.32599
EUR/USD,20090501 00:40:33.768,1.3259,1.32596
EUR/USD,20090501 00:40:33.778,1.32588,1.32596
EUR/USD,20090501 00:40:33.779,1.32588,1.32589
EUR/USD,20090501 00:40:33.789,1.32584,1.32589
EUR/USD,20090501 00:40:33.836,1.32584,1.32589
EUR/USD,20090501 00:40:34.031,1.32584,1.3259
EUR/USD,20090501 00:40:34.039,1.32584,1.32594
EUR/USD,20090501 00:40:34.090,1.32584,1.32596
EUR/USD,20090501 00:40:38.392,1.32584,1.32594
EUR/USD,20090501 00:40:41.521,1.32584,1.32589
EUR/USD,20090501 00:40:42.042,1.32584,1.32591
EUR/USD,20090501 00:40:42.057,1.32584,1.32593
EUR/USD,20090501 00:40:42.120,1.32584,1.32596
EUR/USD,20090501 00:40:42.293,1.32584,1.32589
EUR/USD,20090501 00:40:42.762,1.3258,1.32589
EUR/USD,20090501 00:40:42.786,1.3258,1.32581
EUR/USD,20090501 00:40:42.790,1.32579,1.32579
EUR/USD,20090501 00:40:42.875,1.32574,1.32579
EUR/USD,20090501 00:40:43.018,1.32571,1.32579
EUR/USD,20090501 00:40:43.047,1.32571,1.32577
EUR/USD,20090501 00:40:43.128,1.32569,1.32577
EUR/USD,20090501 00:40:43.267,1.32574,1.32577
EUR/USD,20090501 00:40:43.268,1.32575,1.32577
EUR/USD,20090501 00:40:43.305,1.32575,1.32579
EUR/USD,20090501 00:40:43.760,1.3257,1.32579
EUR/USD,20090501 00:40:43.761,1.3257,1.32579
EUR/USD,20090501 00:40:43.774,1.32569,1.32579
EUR/USD,20090501 00:40:43.781,1.32569,1.32577
EUR/USD,20090501 00:40:43.888,1.32569,1.32574
EUR/USD,20090501 00:40:44.351,1.32569,1.32578
EUR/USD,20090501 00:40:44.761,1.32574,1.32578
EUR/USD,20090501 00:40:44.762,1.32573,1.32578
EUR/USD,20090501 00:40:44.785,1.32573,1.32581
EUR/USD,20090501 00:40:45.261,1.32577,1.32584
EUR/USD,20090501 00:40:45.293,1.32577,1.32587
EUR/USD,20090501 00:40:45.762,1.32574,1.32587
EUR/USD,20090501 00:40:45.797,1.32574,1.32584
EUR/USD,20090501 00:40:45.835,1.32575,1.32584
EUR/USD,20090501 00:40:45.887,1.32575,1.32586
EUR/USD,20090501 00:40:46.014,1.3258,1.32584
EUR/USD,20090501 00:40:46.015,1.32579,1.32586
EUR/USD,20090501 00:40:46.511,1.32575,1.32589
EUR/USD,20090501 00:40:46.512,1.32574,1.32586
EUR/USD,20090501 00:40:46.540,1.32574,1.32584
EUR/USD,20090501 00:40:46.760,1.3258,1.32584
EUR/USD,20090501 00:40:46.762,1.32579,1.32584
EUR/USD,20090501 00:40:46.781,1.32579,1.32586
EUR/USD,20090501 00:40:47.264,1.32575,1.32589
EUR/USD,20090501 00:40:47.265,1.32574,1.32591
EUR/USD,20090501 00:40:47.278,1.32574,1.32589
EUR/USD,20090501 00:40:47.290,1.32574,1.32584
EUR/USD,20090501 00:40:47.383,1.32574,1.32586
EUR/USD,20090501 00:40:47.515,1.3258,1.32584
EUR/USD,20090501 00:40:47.518,1.32579,1.32586
EUR/USD,20090501 00:40:48.268,1.32584,1.32587
EUR/USD,20090501 00:40:48.269,1.32582,1.32587
EUR/USD,20090501 00:40:48.313,1.32582,1.32591
EUR/USD,20090501 00:40:50.778,1.32582,1.32589
EUR/USD,20090501 00:40:51.293,1.32582,1.32591
EUR/USD,20090501 00:40:51.540,1.32582,1.32589
EUR/USD,20090501 00:40:52.043,1.32582,1.32591
EUR/USD,20090501 00:40:52.046,1.32582,1.32591
EUR/USD,20090501 00:40:52.278,1.32582,1.32589
EUR/USD,20090501 00:40:52.777,1.32582,1.32591
EUR/USD,20090501 00:40:52.788,1.32582,1.32591
EUR/USD,20090501 00:40:53.025,1.32582,1.32589
EUR/USD,20090501 00:40:53.775,1.32582,1.32591
EUR/USD,20090501 00:40:53.784,1.32582,1.32591
EUR/USD,20090501 00:40:54.035,1.32582,1.32589
EUR/USD,20090501 00:40:54.529,1.32582,1.32591
EUR/USD,20090501 00:40:54.539,1.32582,1.32591
EUR/USD,20090501 00:40:54.778,1.32582,1.32589
EUR/USD,20090501 00:40:55.527,1.32582,1.32591
EUR/USD,20090501 00:40:55.530,1.32582,1.32591
EUR/USD,20090501 00:40:55.780,1.32582,1.32589
EUR/USD,20090501 00:40:55.805,1.32583,1.32589
EUR/USD,20090501 00:40:55.954,1.32582,1.32589
EUR/USD,20090501 00:40:56.020,1.32583,1.32589
EUR/USD,20090501 00:40:56.043,1.32583,1.32591
EUR/USD,20090501 00:40:56.161,1.32582,1.32591
EUR/USD,20090501 00:40:56.372,1.32582,1.32591
EUR/USD,20090501 00:40:56.761,1.3258,1.32594
EUR/USD,20090501 00:40:56.762,1.32581,1.32593
EUR/USD,20090501 00:40:56.790,1.32581,1.32589
EUR/USD,20090501 00:40:57.015,1.3258,1.32589
EUR/USD,20090501 00:40:57.041,1.32579,1.32589
EUR/USD,20090501 00:40:57.042,1.32579,1.32579
EUR/USD,20090501 00:40:57.175,1.32574,1.32579
EUR/USD,20090501 00:40:57.513,1.32571,1.32579
EUR/USD,20090501 00:40:57.536,1.32571,1.32577
EUR/USD,20090501 00:40:57.592,1.32569,1.32577
EUR/USD,20090501 00:40:57.762,1.32575,1.32577
EUR/USD,20090501 00:40:57.764,1.32574,1.32577
EUR/USD,20090501 00:40:57.785,1.32574,1.32579
EUR/USD,20090501 00:40:58.034,1.32574,1.32581
EUR/USD,20090501 00:40:58.037,1.32574,1.32581
EUR/USD,20090501 00:40:58.758,1.32579,1.32584
EUR/USD,20090501 00:40:58.765,1.32578,1.32586
EUR/USD,20090501 00:40:59.042,1.32578,1.32584
EUR/USD,20090501 00:40:59.306,1.32578,1.32586
EUR/USD,20090501 00:40:59.514,1.32581,1.32588
EUR/USD,20090501 00:40:59.515,1.3258,1.32589
EUR/USD,20090501 00:40:59.534,1.3258,1.32589
EUR/USD,20090501 00:40:59.553,1.3258,1.3259
EUR/USD,20090501 00:40:59.778,1.3258,1.32589
EUR/USD,20090501 00:40:59.795,1.3258,1.32587
EUR/USD,20090501 00:41:00.057,1.3258,1.32589
EUR/USD,20090501 00:41:00.262,1.3258,1.32589
EUR/USD,20090501 00:41:00.281,1.3258,1.32589
EUR/USD,20090501 00:41:00.289,1.32578,1.32579
EUR/USD,20090501 00:41:00.299,1.32575,1.32579
EUR/USD,20090501 00:41:00.346,1.3258,1.32581
EUR/USD,20090501 00:41:00.349,1.32575,1.32581
EUR/USD,20090501 00:41:00.516,1.32579,1.32581
EUR/USD,20090501 00:41:00.517,1.3258,1.32581
EUR/USD,20090501 00:41:00.542,1.3258,1.32584
EUR/USD,20090501 00:41:02.260,1.32575,1.32589
EUR/USD,20090501 00:41:02.264,1.32574,1.3259
EUR/USD,20090501 00:41:02.265,1.32574,1.32586
EUR/USD,20090501 00:41:02.287,1.32574,1.32579
EUR/USD,20090501 00:41:02.761,1.3257,1.32579
EUR/USD,20090501 00:41:02.763,1.3257,1.32579
EUR/USD,20090501 00:41:02.770,1.3257,1.32579
EUR/USD,20090501 00:41:02.781,1.3257,1.32577
EUR/USD,20090501 00:41:02.816,1.32569,1.32577
EUR/USD,20090501 00:41:02.853,1.32569,1.32578
EUR/USD,20090501 00:41:02.901,1.3257,1.32578
EUR/USD,20090501 00:41:03.161,1.32569,1.32578
EUR/USD,20090501 00:41:04.511,1.32574,1.32578
EUR/USD,20090501 00:41:04.535,1.32574,1.32579
EUR/USD,20090501 00:41:05.022,1.3257,1.32579
EUR/USD,20090501 00:41:05.023,1.3257,1.32574
EUR/USD,20090501 00:41:05.045,1.32568,1.32574
EUR/USD,20090501 00:41:05.048,1.32568,1.32571
EUR/USD,20090501 00:41:05.152,1.32565,1.32571
EUR/USD,20090501 00:41:05.265,1.3257,1.32571
EUR/USD,20090501 00:41:05.291,1.3257,1.32574
EUR/USD,20090501 00:41:07.757,1.3257,1.32578
EUR/USD,20090501 00:41:07.771,1.32565,1.32569
EUR/USD,20090501 00:41:07.780,1.32566,1.32569
EUR/USD,20090501 00:41:08.012,1.3257,1.32571
EUR/USD,20090501 00:41:08.013,1.32569,1.32571
EUR/USD,20090501 00:41:08.040,1.32569,1.32577
EUR/USD,20090501 00:41:08.068,1.3257,1.32577
EUR/USD,20090501 00:41:08.199,1.32569,1.32576
EUR/USD,20090501 00:41:08.310,1.32569,1.32577
EUR/USD,20090501 00:41:08.346,1.32569,1.32578
EUR/USD,20090501 00:41:11.028,1.3257,1.32578
EUR/USD,20090501 00:41:11.046,1.3257,1.32579
EUR/USD,20090501 00:41:11.285,1.3257,1.32571
EUR/USD,20090501 00:41:11.301,1.3257,1.3257
EUR/USD,20090501 00:41:11.369,1.32565,1.3257
EUR/USD,20090501 00:41:11.510,1.3257,1.3257
EUR/USD,20090501 00:41:11.511,1.32569,1.3257
EUR/USD,20090501 00:41:11.533,1.32569,1.32571
EUR/USD,20090501 00:41:11.553,1.32569,1.32576
EUR/USD,20090501 00:41:11.589,1.32569,1.32576
EUR/USD,20090501 00:41:13.018,1.32574,1.32579
EUR/USD,20090501 00:41:16.015,1.32577,1.32583
EUR/USD,20090501 00:41:16.016,1.32576,1.32584
EUR/USD,20090501 00:41:17.261,1.32579,1.32584
EUR/USD,20090501 00:41:17.262,1.32578,1.32584
EUR/USD,20090501 00:41:24.588,1.32578,1.32585
EUR/USD,20090501 00:41:27.011,1.32577,1.32585
EUR/USD,20090501 00:41:30.269,1.32577,1.32579
EUR/USD,20090501 00:41:30.775,1.32577,1.32581
EUR/USD,20090501 00:41:30.794,1.32577,1.32586
EUR/USD,20090501 00:41:31.383,1.32577,1.32584
EUR/USD,20090501 00:41:37.884,1.32577,1.32586
EUR/USD,20090501 00:41:43.348,1.32577,1.32585
EUR/USD,20090501 00:41:52.265,1.32579,1.32585
EUR/USD,20090501 00:41:52.267,1.32578,1.32585
EUR/USD,20090501 00:41:52.402,1.32578,1.32587
EUR/USD,20090501 00:41:52.537,1.3258,1.32587
EUR/USD,20090501 00:41:52.543,1.3258,1.32588
EUR/USD,20090501 00:41:53.035,1.32579,1.32588
EUR/USD,20090501 00:41:53.044,1.32579,1.32587
EUR/USD,20090501 00:41:53.072,1.32578,1.32587
EUR/USD,20090501 00:41:53.271,1.3258,1.32587
EUR/USD,20090501 00:41:53.297,1.3258,1.32588
EUR/USD,20090501 00:41:53.312,1.32581,1.32588
EUR/USD,20090501 00:42:00.515,1.32584,1.32588
EUR/USD,20090501 00:42:00.762,1.32588,1.32593
EUR/USD,20090501 00:42:00.763,1.32588,1.32594
EUR/USD,20090501 00:42:00.764,1.32587,1.32594
EUR/USD,20090501 00:42:00.785,1.32587,1.32597
EUR/USD,20090501 00:42:00.889,1.32587,1.32596
EUR/USD,20090501 00:42:01.511,1.32585,1.32596
EUR/USD,20090501 00:42:01.512,1.32584,1.32596
EUR/USD,20090501 00:42:01.526,1.32584,1.32589
EUR/USD,20090501 00:42:02.532,1.32584,1.32591
EUR/USD,20090501 00:42:02.538,1.32584,1.32595
EUR/USD,20090501 00:42:02.571,1.32584,1.32597
EUR/USD,20090501 00:42:02.759,1.32582,1.32594
EUR/USD,20090501 00:42:02.760,1.32582,1.32596
EUR/USD,20090501 00:42:02.779,1.3258,1.32581
EUR/USD,20090501 00:42:02.791,1.32574,1.32581
EUR/USD,20090501 00:42:02.792,1.32574,1.32579
EUR/USD,20090501 00:42:02.812,1.32582,1.32596
EUR/USD,20090501 00:42:02.826,1.32574,1.32586
EUR/USD,20090501 00:42:03.179,1.32574,1.32587
EUR/USD,20090501 00:42:03.765,1.32583,1.32584
EUR/USD,20090501 00:42:04.511,1.32588,1.32589
EUR/USD,20090501 00:42:04.512,1.32587,1.32589
EUR/USD,20090501 00:42:04.520,1.32587,1.32591
EUR/USD,20090501 00:42:04.541,1.32587,1.32594
EUR/USD,20090501 00:42:04.578,1.32587,1.32594
EUR/USD,20090501 00:42:07.511,1.32592,1.32597
EUR/USD,20090501 00:42:07.513,1.32593,1.32597
EUR/USD,20090501 00:42:07.532,1.32593,1.32597
EUR/USD,20090501 00:42:08.762,1.32598,1.32602
EUR/USD,20090501 00:42:08.764,1.32597,1.32604
EUR/USD,20090501 00:42:10.258,1.32596,1.32607
EUR/USD,20090501 00:42:10.763,1.32598,1.32605
EUR/USD,20090501 00:42:11.516,1.32594,1.32609
EUR/USD,20090501 00:42:11.519,1.32595,1.32607
EUR/USD,20090501 00:42:11.540,1.32595,1.32601
EUR/USD,20090501 00:42:11.786,1.32595,1.32603
EUR/USD,20090501 00:42:11.859,1.32595,1.32607
EUR/USD,20090501 00:42:12.021,1.32598,1.32604
EUR/USD,20090501 00:42:12.026,1.32597,1.32606
EUR/USD,20090501 00:42:12.033,1.326,1.32606
EUR/USD,20090501 00:42:12.295,1.32598,1.32606
EUR/USD,20090501 00:42:12.389,1.32597,1.32606
EUR/USD,20090501 00:42:16.257,1.32602,1.32607
EUR/USD,20090501 00:42:16.762,1.32608,1.32611
EUR/USD,20090501 00:42:16.764,1.32607,1.32613
EUR/USD,20090501 00:42:16.789,1.3261,1.32613
EUR/USD,20090501 00:42:17.017,1.3261,1.32617
EUR/USD,20090501 00:42:17.018,1.3261,1.32617
EUR/USD,20090501 00:42:17.050,1.32605,1.32617
EUR/USD,20090501 00:42:17.098,1.32603,1.32617
EUR/USD,20090501 00:42:18.389,1.32603,1.32615
EUR/USD,20090501 00:42:19.272,1.32605,1.32615
EUR/USD,20090501 00:42:19.349,1.32605,1.32617
EUR/USD,20090501 00:42:19.651,1.32606,1.32617
EUR/USD,20090501 00:42:19.817,1.32603,1.32617
EUR/USD,20090501 00:42:19.894,1.32603,1.32619
EUR/USD,20090501 00:42:23.848,1.32603,1.32617
EUR/USD,20090501 00:42:28.840,1.32603,1.32614
EUR/USD,20090501 00:42:31.346,1.32603,1.32616
EUR/USD,20090501 00:42:31.883,1.32603,1.32614
EUR/USD,20090501 00:42:34.515,1.326,1.32614
EUR/USD,20090501 00:42:34.516,1.326,1.32613
EUR/USD,20090501 00:42:34.537,1.32599,1.32599
EUR/USD,20090501 00:42:34.549,1.32598,1.32599
EUR/USD,20090501 00:42:34.581,1.32595,1.32599
EUR/USD,20090501 00:42:35.512,1.32597,1.32599
EUR/USD,20090501 00:42:35.524,1.32597,1.32601
EUR/USD,20090501 00:42:35.544,1.32597,1.32604
EUR/USD,20090501 00:42:39.261,1.32595,1.32606
EUR/USD,20090501 00:42:39.263,1.32594,1.32608
EUR/USD,20090501 00:42:39.279,1.32594,1.32599
EUR/USD,20090501 00:42:42.259,1.32592,1.32599
EUR/USD,20090501 00:42:45.016,1.3259,1.32599
EUR/USD,20090501 00:42:45.017,1.3259,1.32596
EUR/USD,20090501 00:42:45.019,1.3259,1.32599
EUR/USD,20090501 00:42:45.031,1.32588,1.32589
EUR/USD,20090501 00:42:45.057,1.32586,1.32589
EUR/USD,20090501 00:42:45.091,1.32585,1.32589
EUR/USD,20090501 00:43:01.511,1.3258,1.32589
EUR/USD,20090501 00:43:01.512,1.3258,1.32589
EUR/USD,20090501 00:43:01.520,1.32579,1.32589
EUR/USD,20090501 00:43:01.532,1.32579,1.32587
EUR/USD,20090501 00:43:01.555,1.32579,1.32587
EUR/USD,20090501 00:43:02.017,1.32574,1.32587
EUR/USD,20090501 00:43:02.018,1.32575,1.32587
EUR/USD,20090501 00:43:02.032,1.32575,1.32584
EUR/USD,20090501 00:43:02.289,1.32575,1.32587
EUR/USD,20090501 00:43:02.523,1.32575,1.32579
EUR/USD,20090501 00:43:02.588,1.32573,1.32579
EUR/USD,20090501 00:43:02.594,1.32571,1.32579
EUR/USD,20090501 00:43:02.763,1.3257,1.32579
EUR/USD,20090501 00:43:02.785,1.3257,1.32579
EUR/USD,20090501 00:43:02.792,1.3257,1.32571
EUR/USD,20090501 00:43:02.807,1.3257,1.3257
EUR/USD,20090501 00:43:02.817,1.32569,1.3257
EUR/USD,20090501 00:43:02.852,1.32564,1.3257
EUR/USD,20090501 00:43:03.016,1.32568,1.3257
EUR/USD,20090501 00:43:03.049,1.32568,1.32576
EUR/USD,20090501 00:43:04.259,1.32573,1.32578
EUR/USD,20090501 00:43:04.260,1.32572,1.3258
EUR/USD,20090501 00:43:04.261,1.32572,1.32584
EUR/USD,20090501 00:43:05.887,1.32572,1.32583
EUR/USD,20090501 00:43:09.351,1.32572,1.32584
EUR/USD,20090501 00:43:12.849,1.32572,1.32583
EUR/USD,20090501 00:43:13.758,1.32571,1.32582
EUR/USD,20090501 00:43:13.759,1.3257,1.32583
EUR/USD,20090501 00:43:14.335,1.32568,1.3258
EUR/USD,20090501 00:43:14.336,1.32568,1.32577
EUR/USD,20090501 00:43:14.337,1.32567,1.32579
EUR/USD,20090501 00:43:42.259,1.32561,1.32577
EUR/USD,20090501 00:43:42.261,1.32561,1.32579
EUR/USD,20090501 00:43:42.274,1.32561,1.32565
EUR/USD,20090501 00:43:42.279,1.32561,1.32564
EUR/USD,20090501 00:43:42.286,1.3256,1.32564
EUR/USD,20090501 00:43:42.307,1.32559,1.32564
EUR/USD,20090501 00:43:42.540,1.32559,1.32565
EUR/USD,20090501 00:43:42.545,1.32559,1.32564
EUR/USD,20090501 00:43:42.760,1.32555,1.32564
EUR/USD,20090501 00:43:42.761,1.32555,1.32564
EUR/USD,20090501 00:43:42.784,1.32555,1.3256
EUR/USD,20090501 00:43:42.789,1.32554,1.32559
EUR/USD,20090501 00:43:43.259,1.32551,1.32559
EUR/USD,20090501 00:43:43.283,1.32548,1.32549
EUR/USD,20090501 00:43:43.283,1.32544,1.32549
EUR/USD,20090501 00:43:43.443,1.32551,1.32566
EUR/USD,20090501 00:43:43.485,1.32544,1.32557
EUR/USD,20090501 00:43:43.570,1.32544,1.32554
EUR/USD,20090501 00:43:43.764,1.32544,1.32554
EUR/USD,20090501 00:43:43.796,1.32544,1.3255
EUR/USD,20090501 00:43:43.819,1.3254,1.3255
EUR/USD,20090501 00:43:44.271,1.32545,1.32549
EUR/USD,20090501 00:43:44.277,1.32544,1.3255
EUR/USD,20090501 00:43:59.016,1.32547,1.3255
EUR/USD,20090501 00:43:59.017,1.32546,1.3255
EUR/USD,20090501 00:43:59.035,1.32546,1.32556
EUR/USD,20090501 00:44:03.264,1.32543,1.32558
EUR/USD,20090501 00:44:03.288,1.32543,1.32557
EUR/USD,20090501 00:44:03.391,1.32543,1.32558
EUR/USD,20090501 00:44:05.014,1.32537,1.32555
EUR/USD,20090501 00:44:05.015,1.32537,1.32549
EUR/USD,20090501 00:44:18.261,1.32533,1.32548
EUR/USD,20090501 00:44:18.262,1.32532,1.32549
EUR/USD,20090501 00:44:18.292,1.32532,1.32544
EUR/USD,20090501 00:44:18.395,1.32532,1.32546
EUR/USD,20090501 00:44:18.761,1.32538,1.32542
EUR/USD,20090501 00:44:18.762,1.32537,1.32544
EUR/USD,20090501 00:44:24.513,1.32533,1.32547
EUR/USD,20090501 00:44:24.541,1.32533,1.32544
EUR/USD,20090501 00:44:24.891,1.32533,1.32546
EUR/USD,20090501 00:44:26.512,1.32538,1.32542
EUR/USD,20090501 00:44:26.513,1.32537,1.32544
EUR/USD,20090501 00:45:21.523,1.32537,1.32549
EUR/USD,20090501 00:45:21.524,1.32538,1.32547
EUR/USD,20090501 00:45:25.258,1.32534,1.32547
EUR/USD,20090501 00:45:25.259,1.32533,1.32544
EUR/USD,20090501 00:45:25.275,1.32533,1.32539
EUR/USD,20090501 00:45:25.275,1.32532,1.32539
EUR/USD,20090501 00:45:32.510,1.3254,1.32541
EUR/USD,20090501 00:45:32.511,1.32539,1.32541
EUR/USD,20090501 00:45:32.528,1.32539,1.32544
EUR/USD,20090501 00:45:32.578,1.32539,1.32544
EUR/USD,20090501 00:45:32.761,1.32546,1.32549
EUR/USD,20090501 00:45:33.259,1.32552,1.32555
EUR/USD,20090501 00:45:33.260,1.32552,1.32556
EUR/USD,20090501 00:45:33.261,1.3255,1.32556
EUR/USD,20090501 00:45:33.281,1.3255,1.32562
EUR/USD,20090501 00:45:33.760,1.32554,1.32561
EUR/USD,20090501 00:45:33.840,1.32552,1.32562
EUR/USD,20090501 00:45:35.757,1.32544,1.32563
EUR/USD,20090501 00:45:35.774,1.32544,1.3256
EUR/USD,20090501 00:45:35.775,1.32544,1.32559
EUR/USD,20090501 00:45:35.775,1.32544,1.32554
EUR/USD,20090501 00:45:35.855,1.32544,1.32556
EUR/USD,20090501 00:46:28.013,1.32538,1.32553
EUR/USD,20090501 00:46:28.014,1.32537,1.32554
EUR/USD,20090501 00:46:28.019,1.32537,1.3255
EUR/USD,20090501 00:46:28.036,1.32537,1.32547
EUR/USD,20090501 00:46:28.356,1.32537,1.32549
EUR/USD,20090501 00:47:23.024,1.32538,1.32547
EUR/USD,20090501 00:47:23.025,1.32537,1.32549
EUR/USD,20090501 00:47:26.917,1.32537,1.32547
EUR/USD,20090501 00:47:42.349,1.32537,1.32549
EUR/USD,20090501 00:48:18.034,1.32538,1.32547
EUR/USD,20090501 00:48:18.035,1.32537,1.32549
EUR/USD,20090501 00:48:24.317,1.32537,1.32547
EUR/USD,20090501 00:48:24.624,1.32537,1.32549
EUR/USD,20090501 00:48:24.738,1.32537,1.32547
EUR/USD,20090501 00:48:25.197,1.32537,1.32549
EUR/USD,20090501 00:48:48.804,1.32537,1.32549
EUR/USD,20090501 00:48:49.365,1.32537,1.32547
EUR/USD,20090501 00:48:52.514,1.32543,1.32547
EUR/USD,20090501 00:48:52.515,1.32542,1.32547
EUR/USD,20090501 00:48:52.544,1.32542,1.32549
EUR/USD,20090501 00:49:09.017,1.32546,1.32549
EUR/USD,20090501 00:49:09.035,1.32546,1.3255
EUR/USD,20090501 00:49:09.087,1.32546,1.32552
EUR/USD,20090501 00:49:22.514,1.32543,1.32555
EUR/USD,20090501 00:49:22.515,1.32541,1.32557
EUR/USD,20090501 00:49:22.535,1.32541,1.32554
EUR/USD,20090501 00:49:22.902,1.32541,1.32555
EUR/USD,20090501 00:49:28.260,1.32538,1.32552
EUR/USD,20090501 00:49:28.270,1.32538,1.32549
EUR/USD,20090501 00:49:28.275,1.32538,1.32547
EUR/USD,20090501 00:49:28.894,1.32538,1.32546
EUR/USD,20090501 00:49:40.404,1.32538,1.32544
EUR/USD,20090501 00:49:43.355,1.32538,1.32548
EUR/USD,20090501 00:49:54.784,1.32538,1.32548
EUR/USD,20090501 00:50:23.270,1.32538,1.32547
EUR/USD,20090501 00:50:23.271,1.32536,1.32548
EUR/USD,20090501 00:50:33.510,1.32543,1.32547
EUR/USD,20090501 00:50:33.511,1.32543,1.32548
EUR/USD,20090501 00:50:33.571,1.32543,1.32552
EUR/USD,20090501 00:50:36.014,1.32547,1.32552
EUR/USD,20090501 00:50:36.016,1.32546,1.32553
EUR/USD,20090501 00:50:41.524,1.3255,1.32553
EUR/USD,20090501 00:50:41.761,1.3255,1.32556
EUR/USD,20090501 00:50:41.764,1.3255,1.32558
EUR/USD,20090501 00:50:44.915,1.32552,1.32558
EUR/USD,20090501 00:50:45.049,1.3255,1.32558
EUR/USD,20090501 00:50:45.268,1.32553,1.32559
EUR/USD,20090501 00:50:45.271,1.32551,1.32561
EUR/USD,20090501 00:50:45.272,1.32551,1.32563
EUR/USD,20090501 00:50:45.533,1.32553,1.32563
EUR/USD,20090501 00:50:45.763,1.32557,1.32562
EUR/USD,20090501 00:50:45.766,1.32555,1.32563
EUR/USD,20090501 00:50:46.329,1.32559,1.32566
EUR/USD,20090501 00:50:46.331,1.32558,1.32567
EUR/USD,20090501 00:50:46.830,1.32559,1.32567
EUR/USD,20090501 00:50:47.026,1.3256,1.32567
EUR/USD,20090501 00:50:47.262,1.3256,1.32568
EUR/USD,20090501 00:50:47.263,1.3256,1.3257
EUR/USD,20090501 00:50:47.271,1.32561,1.3257
EUR/USD,20090501 00:50:47.273,1.3256,1.3257
EUR/USD,20090501 00:50:47.274,1.3256,1.32569
EUR/USD,20090501 00:50:47.342,1.3256,1.32567
EUR/USD,20090501 00:50:47.762,1.32561,1.32566
EUR/USD,20090501 00:50:47.764,1.3256,1.32567
EUR/USD,20090501 00:50:48.512,1.32564,1.3257
EUR/USD,20090501 00:50:52.259,1.32566,1.32573
EUR/USD,20090501 00:50:52.260,1.32564,1.32574
EUR/USD,20090501 00:50:52.265,1.3257,1.32574
EUR/USD,20090501 00:50:52.282,1.3257,1.32575
EUR/USD,20090501 00:50:52.352,1.3257,1.32576
EUR/USD,20090501 00:50:52.767,1.3257,1.32575
EUR/USD,20090501 00:50:52.768,1.3257,1.32572
EUR/USD,20090501 00:50:52.778,1.32568,1.32572
EUR/USD,20090501 00:50:52.792,1.32563,1.32572
EUR/USD,20090501 00:51:09.014,1.32558,1.32573
EUR/USD,20090501 00:51:09.015,1.32558,1.3257
EUR/USD,20090501 00:51:12.017,1.32558,1.32569
EUR/USD,20090501 00:51:12.035,1.32558,1.32568
EUR/USD,20090501 00:51:12.399,1.32558,1.32567
EUR/USD,20090501 00:51:12.518,1.32551,1.32567
EUR/USD,20090501 00:51:12.519,1.32553,1.32567
EUR/USD,20090501 00:51:12.537,1.32553,1.32564
EUR/USD,20090501 00:51:12.601,1.32553,1.32561
EUR/USD,20090501 00:51:12.766,1.32548,1.32561
EUR/USD,20090501 00:51:12.789,1.32548,1.3256
EUR/USD,20090501 00:51:12.936,1.32548,1.32562
EUR/USD,20090501 00:51:13.202,1.32548,1.32562
